symbol,company,sector,market_cap_billions,date,close_price,daily_return_pct,volume_millions,volatility_pct,ma_7,ma_30,performance_category,risk_category
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-21,25.356035232543945,1.43632982021078,0.0214,88.69749079154361,24.84034837995257,23.51425450642904,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-21,212.23912048339844,0.6155870251616,51.3774,572.2354571333209,210.15149797712053,204.92642669677736,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-21,509.2228698730469,0.001959739871204569,14.0668,1301.6497194084677,506.2520490373884,490.7066548665365,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-21,24.82999992370605,-0.9177954794009701,5.0688,57.839291070110065,24.852857044764928,24.87440916697184,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-21,128.43499755859375,-1.73727779704013,5.5602,578.7248371785528,126.03338514055524,120.59471181233724,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-21,282.7979736328125,-0.40577231675195996,3.0518,628.8028456379392,281.6074523925781,283.1628356933594,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-21,23.26000022888184,0.6926400206489,61.658,111.12330448957324,23.071428571428573,22.113999938964845,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-21,157.0,0.006366333197171947,39.0211,1306.5127990831184,154.67857360839844,137.22533416748047,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-21,171.3800048828125,-0.59741242237629,123.1261,1065.215670403019,169.69285801478796,155.21067657470704,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-21,158.97000122070312,2.69379721365448,7.6623,313.3157192162533,155.21428789411272,156.67133433024088,Strong Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-21,24.06999969482422,0.62708870423011,2.7519,83.09093096408657,24.18428557259696,25.28966655731201,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-21,190.1000061035156,2.72344569945544,45.8031,535.7861529455306,183.63714381626676,176.81199900309244,Strong Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-21,229.3000030517578,1.40184765422355,40.2976,564.2314403859093,225.65143258231024,218.7950022379557,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-21,328.489990234375,-0.35188948387289,75.7688,1283.8737122870364,320.0585719517299,318.1246653238932,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-21,712.969970703125,1.23387587958807,9.4044,1470.4061714184697,710.0557076590402,709.2419372558594,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-22,25.191070556640625,-0.65059333760347,0.0271,92.3197079934547,25.00254031590053,23.59803059895833,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-22,214.15695190429688,0.9036182474420199,46.4041,595.8572891775613,210.61383056640625,205.2753641764323,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-22,504.4407348632813,-0.93910452430344,13.8686,1261.700356328963,506.5301600864955,491.8677459716797,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-22,25.40999984741211,2.33588371118884,7.8413,58.66092763296342,24.85142844063895,24.891565895080568,Strong Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-22,124.33000183105467,-3.1961660027021095,6.278,565.6118532375541,125.750004359654,120.96281458536784,Strong Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-22,280.0664367675781,-0.9658969016450599,4.8242,554.427455673343,281.37615966796875,283.5962392171224,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-22,23.239999771118164,-0.08598648996932,53.9698,105.89878892230968,23.04428563799177,22.21999994913737,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-22,154.72000122070312,-1.45222852184514,49.028,1281.7448166284883,155.86428833007812,138.5096674601237,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-22,167.02999877929688,-2.53822265117222,193.1143,1054.816119400881,169.9942866734096,156.05467122395834,Strong Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-22,157.99000549316406,-0.61646582374903,6.9516,280.790575875244,155.29000200544084,156.96300099690754,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-22,24.09000015258789,0.08309288748338,2.8995,81.71253442912251,24.13571412222726,25.20399990081787,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-22,191.33999633789065,0.6522831112902601,44.6602,593.5697979448415,185.23000008719308,177.407666015625,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-22,227.47000122070312,-0.79808190436073,37.4837,576.7777169856914,226.00143214634485,219.25833536783853,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-22,332.1099853515625,1.10201078413521,77.3704,1232.0291189561726,322.7157113211496,319.35699768066405,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-22,704.8099975585938,-1.14450446440036,8.9211,1455.32631814892,708.2414202008929,709.496484375,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-23,25.278404235839844,0.34668506446700004,0.0139,96.43033961173336,25.13700703212193,23.6750140508016,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-23,213.9072265625,-0.11660856188711001,46.9893,610.9194070243775,211.40293448311945,205.6982172648112,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-23,505.0397644042969,0.11875122281272,16.3966,1225.839021390324,506.9366367885045,492.9699340820313,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-23,25.8799991607666,1.8496627948715298,7.22,61.35476278523715,25.0014283316476,24.9263666788737,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-23,127.22000122070312,2.32445857563445,4.1757,559.8383248918503,126.04452078683036,121.41164779663086,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-23,280.1161193847656,0.01773958270792,8.1059,499.051110822339,281.1235831124442,283.9250172932943,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-23,23.489999771118164,1.0757315080127001,68.7117,103.06593117275025,23.071428571428573,22.3203332901001,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-23,158.64999389648438,2.54006763493701,41.5109,1292.2796989423655,157.63714381626673,139.74033381144207,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-23,170.77999877929688,2.24510568604805,154.0822,1056.435515019543,170.9528568812779,156.9933344523112,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-23,159.8800048828125,1.1962778175422102,7.2962,284.1058498322011,156.0885750906808,157.11200103759765,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-23,25.26000022888184,4.8567873345084,5.8482,77.4291601322464,24.25857135227748,25.15966657002767,Strong Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-23,190.22999572753903,-0.5801194897021901,58.6819,637.2770841357004,186.4685712541853,177.87899932861328,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-23,228.2899932861328,0.36048360708190996,28.2949,597.946628926691,226.37285940987724,219.63533528645837,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-23,332.5599975585937,0.13550095657463998,92.5538,1237.4758627142962,324.9528547014509,320.1563313802083,Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-23,713.5800170898438,1.2443097517953199,8.7716,1425.1862844520288,707.192853655134,710.1649393717448,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-24,25.550111770629883,1.0748603126015701,0.0202,101.02643628416459,25.224341256277903,23.76428902943929,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-24,213.5176696777344,-0.18211487803653,46.0226,623.8878287872973,212.06646510532923,206.06746470133464,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-24,510.0415344238281,0.9903715255829201,16.107,1185.440787213988,507.6583077566965,494.29974772135415,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-24,25.690000534057617,-0.73415236812302,6.0553,62.62998237790087,25.16857119968959,24.940333366394043,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-24,128.35000610351562,0.88822895139903,3.785,549.1791394352413,126.49761962890624,121.93034947713215,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-24,258.760498046875,-7.623845919611889,22.6477,658.1979847351568,277.97487095424106,283.4042063395182,Strong Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-24,22.6299991607666,-3.66113503078431,131.9633,103.11284312087264,23.02999986921038,22.33866659800212,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-24,162.1199951171875,2.1872053918686003,48.4401,1315.840030597843,158.567143031529,141.0363337198893,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-24,173.74000549316406,1.73322797460169,128.9846,1069.5315880190217,171.38714381626673,157.98633422851563,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-24,158.83999633789062,-0.65049319061766,5.0148,283.444097192045,156.73714556012834,157.10233408610026,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-24,25.3799991607666,0.47505514963361,5.8303,75.0405288865408,24.444285529000418,25.132333183288573,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-24,192.1699981689453,1.01981942121518,74.8817,688.6590364556264,187.9214281354632,178.33133239746093,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-24,232.22999572753903,1.7258761037624402,42.9023,639.0362297569038,227.21285792759485,220.12266845703124,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-24,305.29998779296875,-8.19702007630128,156.966,1261.0887420482263,324.1699959891183,319.4633310953776,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-24,714.7999877929688,0.17096480757692,10.9208,1418.7515394227494,707.8228498186384,710.5962727864584,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-25,25.880041122436523,1.29130296872477,0.0321,107.58850971144356,25.37821578979492,23.852270126342773,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-25,213.63754272460935,0.05614197975087,40.2688,622.0281491438594,212.5972900390625,206.5702275594076,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-25,512.866943359375,0.55395663781354,19.1257,1153.6572123790013,508.8121337890625,495.66716817220055,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-25,25.68000030517578,-0.03892654213291,6.3273,64.01310810857773,25.32857131958008,24.96900005340576,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-25,131.22000122070312,2.23606932661368,4.301,532.6715397000105,127.66234261648997,122.61144510904948,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-25,257.9757995605469,-0.30325281186697,7.7587,803.671895919004,274.8247375488281,282.6824198404948,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-25,20.700000762939453,-8.52849522492765,245.0777,103.0024906325282,22.74571418762207,22.339333279927573,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-25,166.47000122070312,2.68320147701166,53.4323,1339.5412424931942,159.48000008719308,142.54733378092448,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-25,173.5,-0.13814060410715,122.3168,1066.2386557381699,171.6914302280971,159.0086675008138,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-25,158.39999389648438,-0.27700985365818004,4.8082,280.99538531381944,157.35571507045202,157.06633402506512,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-25,24.8799991607666,-1.9700552266877902,3.727,73.70415808957105,24.57285690307617,25.097999827067056,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-25,193.17999267578125,0.52557345915569,39.7859,739.6400429822216,189.3799983433315,178.85899861653647,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-25,231.44000244140625,-0.34017710918776,28.7121,657.4071114527709,228.3914293561663,220.7306686401367,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-25,316.0599975585937,3.52440556693425,148.227,1255.534466501089,323.36856515066967,319.11766459147134,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-25,712.6799926757812,-0.29658577971346,8.2717,1382.2568842777926,709.2185668945312,711.2320617675781,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-28,25.773298263549805,-0.41245243151555994,0.0301,112.56919239588932,25.432279586791992,23.934752400716143,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-28,213.80735778808597,0.07948746335069,37.858,618.5096652928669,213.17235238211492,207.06466674804688,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-28,511.6588745117188,-0.23555209851178002,14.308,1139.975251308544,508.9262302943639,496.786328125,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-28,25.850000381469727,0.6619940586981999,5.8964,65.82609437461163,25.48571423121861,25.006000073750812,Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-28,133.86000061035156,2.01188794778941,4.8466,538.5848833402264,129.16010393415178,123.30883356730143,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-28,261.4423522949219,1.34375113490496,5.1925,890.8043557895977,272.1584777832031,282.0924092610677,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-28,20.68000030517578,-0.09662056534548,86.1056,103.48729446472622,22.44285719735282,22.33633327484131,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-28,173.66000366210938,4.3190979688129305,68.2678,1376.1488298309641,161.37285723005022,144.38600056966146,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-28,176.75,1.87319884726224,140.0235,1079.8815637864427,172.2271445138114,160.06700083414714,Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-28,161.0500030517578,1.67298564228812,9.6273,288.8718001803324,158.5614297049386,157.14466756184896,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-28,24.36000061035156,-2.0900263985339103,2.2983,70.62381641095085,24.565714154924667,25.029999860127766,Strong Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-28,192.5800018310547,-0.31058643103559996,38.1395,777.9912815472766,190.66571262904577,179.42166544596355,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-28,232.7899932861328,0.58330056623134,26.3001,677.1927675082151,229.6642848423549,221.38233489990236,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-28,325.5899963378906,3.01524990600245,112.6738,1261.0826006715874,324.2514212472098,319.3336649576823,Strong Up,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-28,717.6300048828125,0.69456309394153,8.7157,1341.9641122205987,711.5357142857143,712.0588317871094,Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-29,26.209970474243164,1.6942814467441498,0.2998,116.67413023283038,25.605561665126256,24.05766728719076,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-29,211.03050231933597,-1.29876515826095,51.4117,587.3323452483835,213.1851959228516,207.5581069946289,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-29,511.728759765625,0.01365856381811,16.4692,1088.1703286211543,509.285640171596,498.0379374186198,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-29,25.670000076293945,-0.69632612193233,6.5512,63.06982126653155,25.57285717555455,25.067000071207683,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-29,133.50999450683594,-0.26147176297603,4.0132,499.63589971710525,129.5607147216797,124.12203420003256,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-29,260.6477355957031,-0.30393572129520996,4.6273,966.4289241885117,268.8295593261719,281.6020579020182,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-29,20.40999984741211,-1.30561147862312,100.8315,101.61174630963059,22.05857140677316,22.345333290100097,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-29,177.44000244140625,2.1766663017303602,108.1548,1397.3699156428443,164.2942853655134,146.428667195638,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-29,175.50999450683594,-0.70155897774487,154.0775,1059.4899732345018,172.67000034877233,161.18500061035155,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-29,162.0800018310547,0.6395521637871899,9.4609,298.65729580241623,159.60142953055245,157.39000091552734,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-29,24.149999618530277,-0.86207301543355,3.297,70.2782258872892,24.598571232387,24.97066650390625,Down,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-29,195.75,1.6460681996078999,41.3892,827.2322382842945,192.1928558349609,180.12433217366535,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-29,231.00999450683597,-0.76463715392998,33.7162,675.8192325050363,230.3614262172154,222.01266784667968,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-29,321.20001220703125,-1.3483166498468,87.3589,1256.5907186661968,323.0442810058594,319.1966654459636,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-29,700.0,-2.45669840486831,13.267,1242.1655380248856,710.9242815290179,712.6473327636719,Strong Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-30,25.520999908447266,-2.62865830571216,0.0995,117.30228667471567,25.62912804739816,24.146942202250163,Strong Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-30,208.81301879882807,-1.0507881543836,45.5125,560.3361691253795,212.6957528250558,207.912038675944,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-30,512.3976440429688,0.13071070651766,26.3804,1052.7515505764102,509.7391793387277,499.1727376302084,Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-30,25.100000381469727,-2.22048964990307,7.1814,62.21845258304687,25.611428669520787,25.086333401997884,Strong Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-30,133.5399932861328,0.02246931355789,3.7658,484.7111968874128,130.28999982561385,124.79746882120769,Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-30,258.5121765136719,-0.81932769419633,3.7183,1054.3221536257931,265.3601597377232,280.8878875732422,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-30,20.34000015258789,-0.34296764011536,67.4203,104.02466257235174,21.64142853873117,22.33199996948242,Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-30,179.50999450683594,1.1665870361522401,64.8203,1469.3925543555279,167.50999886648995,148.19933369954427,Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-30,179.27000427246094,2.14233370366754,174.3122,1061.9481585381368,173.7971431187221,162.3376673380534,Strong Up,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-30,159.05999755859375,-1.86328000884949,14.3825,300.01582451111,159.6142861502511,157.46300099690754,Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-30,24.200000762939453,0.20704407949891,2.7942,68.34277739086255,24.61714281354632,24.9076665242513,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-30,196.52999877929688,0.39846680934705,32.4454,876.7863235102061,193.1114262172154,180.78299865722656,Up,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-30,230.19000244140625,-0.35495956232552,32.9933,682.241077287241,230.4885689871652,222.48233439127603,Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-30,319.0400085449219,-0.67247932130124,83.9319,1242.5111374561286,321.6942836216518,318.86033223470054,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-30,695.2100219726562,-0.6842825753348201,27.0773,1268.4869520650257,708.3871459960938,712.4170003255208,Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-07-31,26.030000686645508,1.99443901110538,0.2096,118.32140426980003,25.748975208827428,24.261917241414388,Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-07-31,207.33470153808597,-0.70796220908352,80.6984,508.5599741103517,211.7211456298828,208.30925496419272,Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-07-31,532.6243896484375,3.9474704539766705,51.6173,1137.2202840749899,513.7654157366071,501.0183695475261,Strong Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-07-31,24.799999237060547,-1.19522366474009,12.646,60.644429551658064,25.52428572518485,25.10333334604899,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-07-31,132.69000244140625,-0.63650658039596,3.8762,472.1592350754654,131.48428562709265,125.37186737060549,Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-07-31,251.4499053955078,-2.73189109055006,6.7391,1183.3254173498563,261.2720838274275,279.89791412353514,Strong Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-07-31,19.799999237060547,-2.6548717378384,90.6652,110.50346594510711,21.14999989100865,22.29866663614909,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-07-31,176.30999755859375,-1.78262884862397,71.7653,1500.0849014844575,170.5942840576172,149.83966700236002,Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-07-31,177.8699951171875,-0.7809500317440901,221.6854,1040.8599164114453,175.34571402413505,163.4626673380534,Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-07-31,146.75999450683594,-7.73293300675853,24.4401,354.5699527492046,158.00999886648995,157.20633392333986,Strong Down,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-07-31,24.31999969482422,0.49586333926292,3.7873,67.63141911314403,24.64999989100865,24.862999852498373,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-07-31,191.8999938964844,-2.3558769203535097,51.3292,894.6463264053134,193.19142586844308,181.314665222168,Strong Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-07-31,234.1100006103516,1.70294023518382,104.3573,698.2493572262825,231.43714032854356,223.12533416748047,Up,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-07-31,308.2699890136719,-3.37575828823786,85.2709,1256.8153236012047,318.288569859096,318.59099833170575,Strong Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-07-31,773.4400024414062,11.25271184192262,38.8311,1657.35911951952,718.1914324079241,714.957334391276,Strong Up,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-08-01,25.559999465942383,-1.8056135547635799,0.0666,115.29145236868976,25.78920309884208,24.36672439575195,Down,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-08-01,202.1505889892578,-2.50035932739211,104.4345,471.2397095340684,210.0416259765625,208.50236968994145,Strong Down,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-08-01,523.2498168945312,-1.7600720012266,28.9776,1131.9287221102693,516.3668518066406,502.4783030192057,Down,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-08-01,24.450000762939453,-1.41128421325942,7.9294,59.41477633151106,25.32000023978097,25.11233336130778,Down,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-08-01,127.31999969482422,-4.04702890027705,5.521,439.3806473078745,131.49857112339564,125.74635162353516,Strong Down,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-08-01,248.3707427978516,-1.2245630368454399,9.6834,1315.2373714403811,256.7370300292969,278.8000040690104,Down,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-08-01,19.309999465942383,-2.47474641413626,86.4961,122.51913620700819,20.55285699026925,22.225999959309892,Strong Down,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-08-01,171.6999969482422,-2.61471310429772,75.3961,1486.1539489945578,172.4585702078683,151.3366668701172,Strong Down,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-08-01,173.72000122070312,-2.33316130342849,204.529,999.4968245572959,175.76571437290735,164.40400085449218,Strong Down,High Risk
QCOM,Qualcomm Incorporated,Technology,173.42767104,2025-08-01,148.19000244140625,0.97438538300278,12.7067,386.0075123468093,156.33999851771765,157.0250005086263,Up,High Risk
SONY,Sony Group Corporation,Technology,166.666354688,2025-08-01,24.3700008392334,0.20559681347290998,4.9513,65.3831754651836,24.522857121058877,24.812666575113933,Up,High Risk
GOOGL,Alphabet Inc.,Communication Services,2578.2976512,2025-08-01,189.1300048828125,-1.44345445636964,34.8322,892.4916796281266,193.0342843191964,181.84166514078777,Down,High Risk
AMZN,Amazon.com Inc.,Consumer Cyclical,2442.26195456,2025-08-01,214.75,-8.26961708593303,122.2588,687.6769278672359,229.5028555733817,223.19966735839844,Strong Down,High Risk
TSLA,Tesla Inc.,Consumer Cyclical,1076.855177216,2025-08-01,302.6300048828125,-1.8295599091253798,89.1214,1288.0101345884368,314.01285661969865,317.94366556803385,Down,High Risk
META,Meta Platforms Inc.,Communication Services,1855.717900288,2025-08-01,750.010009765625,-3.0293225850516,19.0287,1734.866082751093,723.3957170758929,716.7653340657552,Strong Down,High Risk
LNVGY,Lenovo Group Limited,Technology,17.775878144,2025-08-04,27.049999237060547,5.82942019659868,0.0455,118.1791755979333,26.0034727369036,24.5266970316569,Strong Up,High Risk
AAPL,Apple Inc.,Technology,3445.050310656,2025-08-04,203.11949157714844,0.47929743501371,75.1093,459.7709962450524,208.55617196219308,208.5806147257487,Up,High Risk
MSFT,Microsoft Corporation,Technology,3766.312763392,2025-08-04,534.7609252929688,2.19992592959812,25.349,1170.956462001808,519.898193359375,504.4164510091146,Strong Up,High Risk
HPQ,HP Inc.,Technology,26.676396032,2025-08-04,24.96999931335449,2.12678337091603,6.2013,56.41065610238104,25.21714292253767,25.14099998474121,Strong Up,High Risk
DELL,Dell Technologies Inc.,Technology,82.620063744,2025-08-04,130.22999572753906,2.28557653133041,2.7653,426.93020359038564,131.7671410696847,126.1245501200358,Strong Up,High Risk
IBM,International Business Machines,Technology,226.815557632,2025-08-04,250.2877655029297,0.77183918020424,5.2806,1414.431975514507,255.5266396658761,277.8401596069336,Up,High Risk
INTC,Intel Corporation,Technology,106.579460096,2025-08-04,19.5,0.98394893481341,69.2494,130.73567529930537,20.10571425301688,22.17333329518636,Up,High Risk
AMD,Advanced Micro Devices,Technology,263.9224832,2025-08-04,176.77999877929688,2.9586499250702,52.951,1490.2516563608633,174.5528564453125,152.9546666463216,Strong Up,High Risk
NVDA,NVIDIA Corporation,Technology,4239.080554496,2025-08-04,180.0,3.61501193597071,148.1746,960.2963031422809,176.65999930245536,165.60900065104167,Strong Up,High Risk
